iteration,participant_stages_at_the_start_of_this_round,should_revert_to_max_likelihood_order,new_order_to_test,new_order_likelihood,max_likelihood_up_until_now,all_participant_ln_likelihood_is_larger,accepted_order,accepted_likelihood,participant_stages_at_the_end_of_iteration,acceptance_ratio,actualy_reverted
715,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 4.
 5. 5. 1. 4. 1. 2. 3. 2. 1. 3. 1. 1. 3. 1. 2. 5. 4. 1. 2. 1. 3. 1. 4. 2.
 4. 2. 3. 1. 2. 2. 1. 1. 2. 1. 3. 1. 4. 4. 5. 5. 5. 3. 5. 3. 3. 5. 2. 3.
 4. 2. 4. 3. 2. 4. 2. 2. 4. 1. 4. 4. 1. 2. 4. 3. 5. 3. 3. 5. 5. 5. 4. 1.
 5. 4. 5. 4. 5. 2. 4. 4. 3. 3. 1. 4. 5. 4. 3. 1. 3. 4. 5. 5. 2. 5. 4. 1.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 5, 'GMI(FUS)': 2}",-916.7270254110967,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 1.
 3. 5. 2. 4. 4. 3. 4. 1. 3. 4. 4. 4. 2. 2. 2. 5. 5. 2. 5. 3. 2. 2. 4. 1.
 3. 4. 4. 1. 1. 2. 5. 3. 4. 1. 1. 3. 1. 5. 1. 5. 5. 2. 1. 3. 1. 3. 5. 5.
 5. 1. 4. 2. 1. 1. 3. 3. 2. 2. 1. 3. 1. 1. 4. 1. 4. 4. 5. 1. 5. 3. 4. 3.
 4. 4. 5. 4. 4. 2. 4. 4. 4. 5. 2. 1. 2. 4. 3. 2. 2. 5. 4. 5. 3. 4. 4. 2.]",1.3986013986013985,
716,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 1.
 3. 5. 2. 4. 4. 3. 4. 1. 3. 4. 4. 4. 2. 2. 2. 5. 5. 2. 5. 3. 2. 2. 4. 1.
 3. 4. 4. 1. 1. 2. 5. 3. 4. 1. 1. 3. 1. 5. 1. 5. 5. 2. 1. 3. 1. 3. 5. 5.
 5. 1. 4. 2. 1. 1. 3. 3. 2. 2. 1. 3. 1. 1. 4. 1. 4. 4. 5. 1. 5. 3. 4. 3.
 4. 4. 5. 4. 4. 2. 4. 4. 4. 5. 2. 1. 2. 4. 3. 2. 2. 5. 4. 5. 3. 4. 4. 2.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-891.0512029239155,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 4.
 3. 5. 1. 4. 3. 1. 5. 1. 1. 1. 1. 2. 2. 3. 1. 4. 4. 3. 1. 2. 3. 4. 4. 2.
 4. 5. 2. 1. 4. 2. 2. 3. 2. 4. 2. 3. 5. 1. 2. 5. 5. 3. 1. 2. 2. 3. 3. 4.
 4. 3. 5. 2. 2. 1. 4. 2. 3. 1. 5. 2. 1. 2. 4. 1. 4. 1. 1. 3. 5. 3. 4. 2.
 3. 5. 5. 3. 5. 5. 3. 3. 3. 4. 2. 2. 4. 4. 5. 4. 3. 4. 5. 3. 1. 4. 4. 1.]",1.3966480446927374,
717,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 4.
 3. 5. 1. 4. 3. 1. 5. 1. 1. 1. 1. 2. 2. 3. 1. 4. 4. 3. 1. 2. 3. 4. 4. 2.
 4. 5. 2. 1. 4. 2. 2. 3. 2. 4. 2. 3. 5. 1. 2. 5. 5. 3. 1. 2. 2. 3. 3. 4.
 4. 3. 5. 2. 2. 1. 4. 2. 3. 1. 5. 2. 1. 2. 4. 1. 4. 1. 1. 3. 5. 3. 4. 2.
 3. 5. 5. 3. 5. 5. 3. 3. 3. 4. 2. 2. 4. 4. 5. 4. 3. 4. 5. 3. 1. 4. 4. 1.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-922.3133705497742,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 3. 1.
 2. 3. 3. 4. 4. 1. 4. 3. 2. 2. 2. 1. 1. 2. 3. 5. 5. 3. 2. 2. 4. 5. 5. 2.
 5. 2. 5. 2. 2. 1. 1. 4. 3. 5. 3. 4. 1. 1. 4. 4. 5. 1. 1. 2. 2. 3. 3. 5.
 1. 3. 5. 2. 4. 1. 2. 4. 5. 1. 3. 2. 1. 3. 5. 2. 3. 5. 5. 4. 1. 5. 5. 2.
 5. 5. 5. 5. 4. 5. 4. 1. 1. 3. 2. 3. 2. 5. 3. 3. 3. 4. 5. 4. 5. 5. 5. 3.]",1.394700139470014,
718,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 3. 1.
 2. 3. 3. 4. 4. 1. 4. 3. 2. 2. 2. 1. 1. 2. 3. 5. 5. 3. 2. 2. 4. 5. 5. 2.
 5. 2. 5. 2. 2. 1. 1. 4. 3. 5. 3. 4. 1. 1. 4. 4. 5. 1. 1. 2. 2. 3. 3. 5.
 1. 3. 5. 2. 4. 1. 2. 4. 5. 1. 3. 2. 1. 3. 5. 2. 3. 5. 5. 4. 1. 5. 5. 2.
 5. 5. 5. 5. 4. 5. 4. 1. 1. 3. 2. 3. 2. 5. 3. 3. 3. 4. 5. 4. 5. 5. 5. 3.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-883.9658475302526,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 4. 3. 2.
 3. 3. 1. 2. 5. 3. 5. 2. 2. 1. 2. 3. 2. 2. 2. 5. 4. 4. 1. 3. 3. 5. 5. 1.
 5. 3. 5. 2. 3. 1. 3. 4. 2. 1. 1. 4. 2. 3. 3. 5. 5. 1. 1. 3. 2. 4. 4. 4.
 5. 4. 5. 3. 3. 1. 3. 4. 4. 2. 3. 2. 2. 3. 5. 2. 5. 5. 2. 1. 3. 1. 5. 3.
 4. 5. 4. 5. 4. 1. 5. 4. 4. 5. 1. 1. 5. 5. 2. 2. 1. 5. 5. 5. 4. 5. 5. 3.]",1.392757660167131,
719,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 4. 3. 2.
 3. 3. 1. 2. 5. 3. 5. 2. 2. 1. 2. 3. 2. 2. 2. 5. 4. 4. 1. 3. 3. 5. 5. 1.
 5. 3. 5. 2. 3. 1. 3. 4. 2. 1. 1. 4. 2. 3. 3. 5. 5. 1. 1. 3. 2. 4. 4. 4.
 5. 4. 5. 3. 3. 1. 3. 4. 4. 2. 3. 2. 2. 3. 5. 2. 5. 5. 2. 1. 3. 1. 5. 3.
 4. 5. 4. 5. 4. 1. 5. 4. 4. 5. 1. 1. 5. 5. 2. 2. 1. 5. 5. 5. 4. 5. 5. 3.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-896.5032050509762,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 2.
 2. 3. 4. 1. 4. 1. 4. 2. 1. 2. 1. 3. 1. 1. 1. 5. 5. 4. 1. 2. 3. 1. 4. 1.
 5. 3. 5. 1. 1. 1. 1. 1. 1. 4. 1. 5. 3. 1. 2. 4. 5. 1. 2. 2. 2. 3. 4. 3.
 4. 2. 5. 2. 4. 1. 2. 2. 3. 1. 2. 1. 1. 2. 4. 1. 4. 5. 3. 2. 3. 5. 5. 2.
 4. 5. 3. 5. 5. 1. 3. 3. 5. 5. 2. 1. 5. 5. 1. 1. 1. 5. 5. 5. 5. 5. 4. 1.]",1.3908205841446453,
720,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 2.
 2. 3. 4. 1. 4. 1. 4. 2. 1. 2. 1. 3. 1. 1. 1. 5. 5. 4. 1. 2. 3. 1. 4. 1.
 5. 3. 5. 1. 1. 1. 1. 1. 1. 4. 1. 5. 3. 1. 2. 4. 5. 1. 2. 2. 2. 3. 4. 3.
 4. 2. 5. 2. 4. 1. 2. 2. 3. 1. 2. 1. 1. 2. 4. 1. 4. 5. 3. 2. 3. 5. 5. 2.
 4. 5. 3. 5. 5. 1. 3. 3. 5. 5. 2. 1. 5. 5. 1. 1. 1. 5. 5. 5. 5. 5. 4. 1.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 2, 'FCI(Fusi)': 3, 'FCI(PCC)': 4, 'GMI(FUS)': 5}",-908.7305072790448,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 5.
 1. 4. 2. 4. 5. 3. 5. 1. 1. 2. 1. 4. 1. 4. 3. 5. 5. 2. 3. 2. 3. 4. 5. 1.
 5. 4. 3. 4. 2. 1. 4. 4. 5. 2. 2. 4. 2. 1. 4. 5. 5. 4. 4. 4. 1. 2. 3. 2.
 5. 1. 5. 1. 1. 1. 3. 5. 4. 1. 3. 2. 1. 2. 5. 1. 5. 5. 5. 3. 2. 2. 5. 3.
 5. 3. 5. 5. 4. 5. 3. 3. 3. 5. 1. 2. 5. 5. 4. 4. 2. 5. 5. 3. 4. 5. 5. 3.]",1.3888888888888888,
721,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 5.
 1. 4. 2. 4. 5. 3. 5. 1. 1. 2. 1. 4. 1. 4. 3. 5. 5. 2. 3. 2. 3. 4. 5. 1.
 5. 4. 3. 4. 2. 1. 4. 4. 5. 2. 2. 4. 2. 1. 4. 5. 5. 4. 4. 4. 1. 2. 3. 2.
 5. 1. 5. 1. 1. 1. 3. 5. 4. 1. 3. 2. 1. 2. 5. 1. 5. 5. 5. 3. 2. 2. 5. 3.
 5. 3. 5. 5. 4. 5. 3. 3. 3. 5. 1. 2. 5. 5. 4. 4. 2. 5. 5. 3. 4. 5. 5. 3.]",False,"{'FCI(HIP)': 5, 'GMI(HIP)': 1, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-936.8428620407577,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 2. 4.
 3. 4. 2. 2. 1. 4. 5. 1. 3. 5. 5. 4. 1. 2. 5. 5. 4. 3. 4. 2. 3. 1. 5. 4.
 4. 2. 1. 1. 1. 1. 1. 3. 1. 1. 3. 1. 1. 3. 3. 4. 4. 4. 2. 1. 1. 4. 5. 2.
 5. 1. 5. 2. 2. 5. 2. 4. 4. 2. 1. 1. 1. 5. 4. 3. 4. 4. 1. 3. 4. 5. 4. 3.
 4. 1. 3. 4. 2. 2. 2. 3. 3. 1. 2. 4. 5. 3. 2. 3. 1. 4. 5. 3. 3. 5. 2. 1.]",1.3869625520110958,
722,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 2. 4.
 3. 4. 2. 2. 1. 4. 5. 1. 3. 5. 5. 4. 1. 2. 5. 5. 4. 3. 4. 2. 3. 1. 5. 4.
 4. 2. 1. 1. 1. 1. 1. 3. 1. 1. 3. 1. 1. 3. 3. 4. 4. 4. 2. 1. 1. 4. 5. 2.
 5. 1. 5. 2. 2. 5. 2. 4. 4. 2. 1. 1. 1. 5. 4. 3. 4. 4. 1. 3. 4. 5. 4. 3.
 4. 1. 3. 4. 2. 2. 2. 3. 3. 1. 2. 4. 5. 3. 2. 3. 1. 4. 5. 3. 3. 5. 2. 1.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-933.232979111054,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 5. 3. 1.
 4. 3. 2. 2. 4. 1. 5. 1. 3. 3. 3. 1. 3. 2. 2. 1. 4. 3. 1. 4. 1. 1. 5. 3.
 1. 4. 3. 4. 3. 1. 1. 5. 3. 2. 5. 3. 4. 1. 4. 5. 5. 2. 3. 4. 1. 4. 4. 5.
 2. 1. 5. 2. 2. 1. 4. 3. 5. 2. 5. 2. 1. 3. 5. 1. 4. 1. 3. 3. 4. 4. 5. 4.
 3. 1. 1. 3. 4. 5. 5. 5. 4. 1. 1. 2. 4. 5. 2. 3. 2. 5. 5. 4. 2. 5. 5. 3.]",1.3850415512465375,
723,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 5. 3. 1.
 4. 3. 2. 2. 4. 1. 5. 1. 3. 3. 3. 1. 3. 2. 2. 1. 4. 3. 1. 4. 1. 1. 5. 3.
 1. 4. 3. 4. 3. 1. 1. 5. 3. 2. 5. 3. 4. 1. 4. 5. 5. 2. 3. 4. 1. 4. 4. 5.
 2. 1. 5. 2. 2. 1. 4. 3. 5. 2. 5. 2. 1. 3. 5. 1. 4. 1. 3. 3. 4. 4. 5. 4.
 3. 1. 1. 3. 4. 5. 5. 5. 4. 1. 1. 2. 4. 5. 2. 3. 2. 5. 5. 4. 2. 5. 5. 3.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 3}",-921.0831765328024,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 2. 1.
 3. 1. 1. 3. 5. 2. 5. 1. 1. 3. 3. 1. 3. 1. 3. 4. 4. 5. 2. 3. 1. 2. 3. 2.
 1. 3. 3. 2. 1. 1. 1. 2. 1. 4. 1. 3. 5. 2. 2. 4. 5. 3. 1. 5. 1. 5. 4. 5.
 5. 2. 5. 1. 2. 1. 2. 5. 3. 2. 1. 1. 3. 2. 4. 3. 5. 3. 4. 5. 5. 3. 5. 3.
 5. 5. 5. 5. 1. 3. 5. 4. 2. 4. 3. 3. 5. 4. 3. 4. 5. 4. 5. 4. 5. 4. 5. 2.]",1.3831258644536653,
724,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 2. 1.
 3. 1. 1. 3. 5. 2. 5. 1. 1. 3. 3. 1. 3. 1. 3. 4. 4. 5. 2. 3. 1. 2. 3. 2.
 1. 3. 3. 2. 1. 1. 1. 2. 1. 4. 1. 3. 5. 2. 2. 4. 5. 3. 1. 5. 1. 5. 4. 5.
 5. 2. 5. 1. 2. 1. 2. 5. 3. 2. 1. 1. 3. 2. 4. 3. 5. 3. 4. 5. 5. 3. 5. 3.
 5. 5. 5. 5. 1. 3. 5. 4. 2. 4. 3. 3. 5. 4. 3. 4. 5. 4. 5. 4. 5. 4. 5. 2.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 2, 'FCI(Fusi)': 3, 'FCI(PCC)': 4, 'GMI(FUS)': 5}",-938.5595564588114,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 4.
 1. 3. 1. 3. 2. 4. 5. 1. 2. 1. 2. 5. 3. 1. 4. 5. 5. 4. 3. 4. 3. 2. 4. 1.
 3. 3. 5. 3. 2. 3. 4. 5. 1. 5. 2. 4. 3. 1. 1. 4. 5. 1. 1. 4. 5. 2. 4. 3.
 2. 1. 5. 3. 2. 4. 3. 2. 5. 1. 2. 1. 1. 2. 5. 1. 5. 5. 3. 4. 4. 5. 5. 4.
 5. 2. 3. 2. 2. 5. 2. 2. 4. 3. 2. 1. 5. 5. 1. 3. 5. 4. 5. 5. 3. 5. 5. 3.]",1.3812154696132597,
725,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 4.
 1. 3. 1. 3. 2. 4. 5. 1. 2. 1. 2. 5. 3. 1. 4. 5. 5. 4. 3. 4. 3. 2. 4. 1.
 3. 3. 5. 3. 2. 3. 4. 5. 1. 5. 2. 4. 3. 1. 1. 4. 5. 1. 1. 4. 5. 2. 4. 3.
 2. 1. 5. 3. 2. 4. 3. 2. 5. 1. 2. 1. 1. 2. 5. 1. 5. 5. 3. 4. 4. 5. 5. 4.
 5. 2. 3. 2. 2. 5. 2. 2. 4. 3. 2. 1. 5. 5. 1. 3. 5. 4. 5. 5. 3. 5. 5. 3.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 2, 'FCI(Fusi)': 4, 'FCI(PCC)': 3, 'GMI(FUS)': 5}",-909.9654208711086,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 3. 4.
 2. 1. 2. 4. 5. 1. 5. 1. 3. 3. 3. 3. 2. 4. 2. 5. 3. 2. 3. 4. 4. 2. 5. 1.
 5. 1. 5. 4. 2. 4. 1. 4. 4. 5. 3. 4. 2. 1. 3. 5. 5. 2. 4. 2. 1. 4. 4. 2.
 5. 1. 5. 2. 1. 1. 1. 1. 1. 2. 1. 1. 3. 3. 5. 3. 5. 5. 3. 2. 4. 5. 5. 4.
 2. 2. 5. 3. 3. 2. 2. 2. 3. 3. 1. 2. 5. 5. 3. 3. 4. 5. 5. 2. 2. 5. 5. 3.]",1.3793103448275863,
726,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 3. 4.
 2. 1. 2. 4. 5. 1. 5. 1. 3. 3. 3. 3. 2. 4. 2. 5. 3. 2. 3. 4. 4. 2. 5. 1.
 5. 1. 5. 4. 2. 4. 1. 4. 4. 5. 3. 4. 2. 1. 3. 5. 5. 2. 4. 2. 1. 4. 4. 2.
 5. 1. 5. 2. 1. 1. 1. 1. 1. 2. 1. 1. 3. 3. 5. 3. 5. 5. 3. 2. 4. 5. 5. 4.
 2. 2. 5. 3. 3. 2. 2. 2. 3. 3. 1. 2. 5. 5. 3. 3. 4. 5. 5. 2. 2. 5. 5. 3.]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 4, 'FCI(Fusi)': 1, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-898.7432282756497,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 4. 3.
 4. 3. 2. 1. 2. 3. 5. 3. 1. 4. 3. 2. 3. 2. 1. 5. 4. 1. 2. 2. 1. 2. 5. 2.
 5. 2. 5. 4. 2. 4. 3. 4. 1. 4. 2. 4. 3. 1. 1. 5. 5. 3. 1. 2. 3. 1. 3. 3.
 4. 4. 5. 2. 4. 3. 3. 4. 4. 1. 1. 2. 1. 3. 5. 2. 1. 4. 4. 1. 4. 3. 5. 2.
 2. 5. 4. 4. 4. 1. 4. 3. 4. 5. 1. 3. 1. 5. 1. 1. 3. 5. 5. 2. 3. 5. 5. 4.]",1.3774104683195592,
