iteration,participant_stages_at_the_start_of_this_round,should_revert_to_max_likelihood_order,new_order_to_test,new_order_likelihood,max_likelihood_up_until_now,all_participant_ln_likelihood_is_larger,accepted_order,accepted_likelihood,participant_stages_at_the_end_of_iteration,acceptance_ratio,actualy_reverted
11,"[3. 0. 3. 4. 2. 1. 0. 1. 2. 2. 5. 0. 1. 4. 2. 0. 2. 0. 0. 4. 4. 0. 1. 1.
 4. 4. 2. 4. 1. 1. 5. 2. 5. 1. 5. 2. 3. 0. 1. 3. 1. 1. 0. 2. 5. 0. 5. 5.
 2. 0. 1. 4. 1. 4. 3. 4. 2. 0. 2. 4. 5. 4. 0. 1. 1. 2. 0. 5. 4. 0. 1. 2.
 4. 3. 5. 5. 1. 1. 2. 5. 5. 2. 4. 5. 2. 5. 2. 0. 4. 2. 0. 1. 1. 0. 1. 5.
 4. 5. 0. 0.]",False,"{'HIP-FCI': 4, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1845.5085967604323,-1748.154247916631,False,"{'HIP-FCI': 4, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1748.154247916631,"[4. 0. 1. 1. 1. 1. 0. 2. 5. 1. 4. 0. 3. 4. 2. 0. 1. 0. 0. 1. 4. 0. 1. 1.
 4. 1. 2. 4. 2. 4. 1. 2. 5. 1. 4. 1. 3. 0. 1. 3. 1. 1. 0. 3. 4. 0. 5. 4.
 2. 0. 2. 4. 2. 2. 4. 3. 1. 0. 2. 5. 5. 4. 0. 4. 1. 1. 0. 1. 4. 0. 2. 1.
 2. 3. 4. 5. 4. 2. 2. 1. 2. 1. 5. 5. 1. 5. 1. 0. 5. 2. 0. 4. 2. 0. 5. 5.
 5. 2. 0. 0.]",45.45454545454545,
12,"[4. 0. 1. 1. 1. 1. 0. 2. 5. 1. 4. 0. 3. 4. 2. 0. 1. 0. 0. 1. 4. 0. 1. 1.
 4. 1. 2. 4. 2. 4. 1. 2. 5. 1. 4. 1. 3. 0. 1. 3. 1. 1. 0. 3. 4. 0. 5. 4.
 2. 0. 2. 4. 2. 2. 4. 3. 1. 0. 2. 5. 5. 4. 0. 4. 1. 1. 0. 1. 4. 0. 2. 1.
 2. 3. 4. 5. 4. 2. 2. 1. 2. 1. 5. 5. 1. 5. 1. 0. 5. 2. 0. 4. 2. 0. 5. 5.
 5. 2. 0. 0.]",False,"{'HIP-FCI': 4, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1813.5327763166665,-1748.154247916631,False,"{'HIP-FCI': 4, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1748.154247916631,"[5. 0. 3. 4. 1. 2. 0. 1. 2. 5. 5. 0. 3. 4. 2. 0. 1. 0. 0. 1. 3. 0. 1. 1.
 5. 3. 1. 1. 1. 2. 1. 5. 1. 2. 5. 1. 1. 0. 1. 3. 1. 1. 0. 3. 3. 0. 2. 5.
 2. 0. 1. 3. 2. 1. 4. 4. 1. 0. 1. 5. 5. 5. 0. 1. 2. 3. 0. 3. 2. 0. 1. 1.
 1. 5. 3. 4. 4. 4. 3. 1. 4. 1. 5. 3. 1. 5. 1. 0. 5. 2. 0. 2. 1. 0. 2. 5.
 4. 2. 0. 0.]",41.666666666666664,
13,"[5. 0. 3. 4. 1. 2. 0. 1. 2. 5. 5. 0. 3. 4. 2. 0. 1. 0. 0. 1. 3. 0. 1. 1.
 5. 3. 1. 1. 1. 2. 1. 5. 1. 2. 5. 1. 1. 0. 1. 3. 1. 1. 0. 3. 3. 0. 2. 5.
 2. 0. 1. 3. 2. 1. 4. 4. 1. 0. 1. 5. 5. 5. 0. 1. 2. 3. 0. 3. 2. 0. 1. 1.
 1. 5. 3. 4. 4. 4. 3. 1. 4. 1. 5. 3. 1. 5. 1. 0. 5. 2. 0. 2. 1. 0. 2. 5.
 4. 2. 0. 0.]",False,"{'HIP-FCI': 4, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1770.8247861087561,-1748.154247916631,False,"{'HIP-FCI': 4, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1748.154247916631,"[3. 0. 1. 1. 3. 4. 0. 1. 4. 2. 5. 0. 2. 5. 3. 0. 1. 0. 0. 1. 5. 0. 1. 2.
 5. 1. 1. 1. 1. 2. 4. 3. 2. 2. 1. 2. 1. 0. 1. 3. 1. 2. 0. 2. 4. 0. 2. 5.
 1. 0. 1. 3. 2. 5. 5. 5. 1. 0. 1. 5. 4. 4. 0. 1. 4. 2. 0. 1. 2. 0. 3. 1.
 1. 5. 3. 4. 1. 2. 2. 1. 2. 1. 4. 3. 1. 3. 1. 0. 5. 3. 0. 2. 1. 0. 4. 4.
 2. 4. 0. 0.]",38.46153846153846,
14,"[3. 0. 1. 1. 3. 4. 0. 1. 4. 2. 5. 0. 2. 5. 3. 0. 1. 0. 0. 1. 5. 0. 1. 2.
 5. 1. 1. 1. 1. 2. 4. 3. 2. 2. 1. 2. 1. 0. 1. 3. 1. 2. 0. 2. 4. 0. 2. 5.
 1. 0. 1. 3. 2. 5. 5. 5. 1. 0. 1. 5. 4. 4. 0. 1. 4. 2. 0. 1. 2. 0. 3. 1.
 1. 5. 3. 4. 1. 2. 2. 1. 2. 1. 4. 3. 1. 3. 1. 0. 5. 3. 0. 2. 1. 0. 4. 4.
 2. 4. 0. 0.]",False,"{'HIP-FCI': 5, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1744.820192261502,-1744.820192261502,True,"{'HIP-FCI': 5, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1744.820192261502,"[4. 0. 1. 1. 1. 5. 0. 1. 3. 2. 5. 0. 5. 5. 3. 0. 1. 0. 0. 1. 3. 0. 1. 1.
 5. 1. 3. 1. 1. 2. 2. 3. 1. 3. 1. 1. 1. 0. 1. 3. 1. 1. 0. 2. 5. 0. 4. 5.
 1. 0. 1. 5. 2. 2. 3. 5. 4. 0. 1. 3. 4. 5. 0. 4. 1. 2. 0. 1. 4. 0. 2. 1.
 1. 3. 3. 3. 1. 2. 2. 1. 2. 1. 5. 3. 1. 3. 1. 0. 3. 2. 0. 4. 1. 0. 4. 5.
 5. 2. 0. 0.]",42.857142857142854,
15,"[4. 0. 1. 1. 1. 5. 0. 1. 3. 2. 5. 0. 5. 5. 3. 0. 1. 0. 0. 1. 3. 0. 1. 1.
 5. 1. 3. 1. 1. 2. 2. 3. 1. 3. 1. 1. 1. 0. 1. 3. 1. 1. 0. 2. 5. 0. 4. 5.
 1. 0. 1. 5. 2. 2. 3. 5. 4. 0. 1. 3. 4. 5. 0. 4. 1. 2. 0. 1. 4. 0. 2. 1.
 1. 3. 3. 3. 1. 2. 2. 1. 2. 1. 5. 3. 1. 3. 1. 0. 3. 2. 0. 4. 1. 0. 4. 5.
 5. 2. 0. 0.]",False,"{'HIP-FCI': 2, 'HIP-GMI': 5, 'FUS-FCI': 1, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1824.554404367836,-1744.820192261502,False,"{'HIP-FCI': 5, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1744.820192261502,"[3. 0. 1. 4. 1. 2. 0. 1. 2. 2. 5. 0. 5. 5. 1. 0. 1. 0. 0. 2. 3. 0. 1. 2.
 5. 2. 1. 2. 1. 5. 3. 2. 1. 1. 1. 4. 2. 0. 3. 4. 2. 1. 0. 2. 5. 0. 2. 5.
 2. 0. 1. 5. 1. 1. 5. 3. 1. 0. 2. 5. 3. 5. 0. 2. 2. 2. 0. 1. 2. 0. 5. 2.
 2. 5. 4. 5. 1. 2. 5. 1. 2. 4. 3. 3. 1. 5. 3. 0. 5. 2. 0. 5. 1. 0. 5. 5.
 5. 2. 0. 0.]",40.0,
16,"[3. 0. 1. 4. 1. 2. 0. 1. 2. 2. 5. 0. 5. 5. 1. 0. 1. 0. 0. 2. 3. 0. 1. 2.
 5. 2. 1. 2. 1. 5. 3. 2. 1. 1. 1. 4. 2. 0. 3. 4. 2. 1. 0. 2. 5. 0. 2. 5.
 2. 0. 1. 5. 1. 1. 5. 3. 1. 0. 2. 5. 3. 5. 0. 2. 2. 2. 0. 1. 2. 0. 5. 2.
 2. 5. 4. 5. 1. 2. 5. 1. 2. 4. 3. 3. 1. 5. 3. 0. 5. 2. 0. 5. 1. 0. 5. 5.
 5. 2. 0. 0.]",False,"{'HIP-FCI': 5, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1805.9678950105174,-1744.820192261502,False,"{'HIP-FCI': 5, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1744.820192261502,"[5. 0. 2. 4. 1. 2. 0. 4. 2. 4. 5. 0. 5. 4. 4. 0. 2. 0. 0. 1. 4. 0. 1. 2.
 5. 1. 1. 1. 1. 2. 4. 4. 1. 5. 1. 1. 1. 0. 2. 3. 1. 1. 0. 2. 5. 0. 5. 3.
 1. 0. 2. 5. 2. 1. 5. 3. 1. 0. 2. 4. 3. 5. 0. 1. 1. 4. 0. 1. 3. 0. 2. 2.
 1. 3. 4. 5. 2. 2. 4. 1. 2. 5. 5. 5. 2. 4. 1. 0. 5. 2. 0. 4. 1. 0. 3. 3.
 4. 2. 0. 0.]",37.5,
17,"[5. 0. 2. 4. 1. 2. 0. 4. 2. 4. 5. 0. 5. 4. 4. 0. 2. 0. 0. 1. 4. 0. 1. 2.
 5. 1. 1. 1. 1. 2. 4. 4. 1. 5. 1. 1. 1. 0. 2. 3. 1. 1. 0. 2. 5. 0. 5. 3.
 1. 0. 2. 5. 2. 1. 5. 3. 1. 0. 2. 4. 3. 5. 0. 1. 1. 4. 0. 1. 3. 0. 2. 2.
 1. 3. 4. 5. 2. 2. 4. 1. 2. 5. 5. 5. 2. 4. 1. 0. 5. 2. 0. 4. 1. 0. 3. 3.
 4. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1705.3236201225448,-1705.3236201225448,True,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1705.3236201225448,"[3. 0. 1. 3. 1. 4. 0. 1. 2. 2. 5. 0. 2. 5. 2. 0. 1. 0. 0. 1. 3. 0. 1. 4.
 4. 1. 3. 1. 1. 2. 5. 2. 1. 5. 1. 1. 2. 0. 1. 3. 1. 2. 0. 5. 4. 0. 2. 5.
 1. 0. 1. 5. 2. 2. 5. 3. 2. 0. 1. 5. 4. 4. 0. 1. 1. 2. 0. 2. 2. 0. 3. 1.
 1. 3. 3. 4. 1. 2. 2. 1. 2. 5. 3. 4. 1. 4. 2. 0. 5. 2. 0. 5. 1. 0. 2. 3.
 5. 2. 0. 0.]",41.1764705882353,
18,"[3. 0. 1. 3. 1. 4. 0. 1. 2. 2. 5. 0. 2. 5. 2. 0. 1. 0. 0. 1. 3. 0. 1. 4.
 4. 1. 3. 1. 1. 2. 5. 2. 1. 5. 1. 1. 2. 0. 1. 3. 1. 2. 0. 5. 4. 0. 2. 5.
 1. 0. 1. 5. 2. 2. 5. 3. 2. 0. 1. 5. 4. 4. 0. 1. 1. 2. 0. 2. 2. 0. 3. 1.
 1. 3. 3. 4. 1. 2. 2. 1. 2. 5. 3. 4. 1. 4. 2. 0. 5. 2. 0. 5. 1. 0. 2. 3.
 5. 2. 0. 0.]",False,"{'HIP-FCI': 4, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 1, 'FUS-GMI': 3}",-1738.4317476954996,-1705.3236201225448,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1705.3236201225448,"[3. 0. 5. 3. 1. 2. 0. 1. 2. 2. 5. 0. 3. 5. 2. 0. 1. 0. 0. 5. 5. 0. 1. 1.
 4. 1. 1. 1. 1. 2. 2. 5. 1. 3. 1. 2. 1. 0. 2. 3. 1. 1. 0. 2. 5. 0. 2. 3.
 1. 0. 2. 3. 2. 1. 5. 4. 1. 0. 1. 5. 3. 5. 0. 1. 1. 2. 0. 1. 2. 0. 2. 1.
 1. 3. 5. 4. 1. 2. 2. 1. 4. 1. 4. 5. 1. 4. 1. 0. 5. 2. 0. 2. 1. 0. 2. 4.
 2. 2. 0. 0.]",38.888888888888886,
19,"[3. 0. 5. 3. 1. 2. 0. 1. 2. 2. 5. 0. 3. 5. 2. 0. 1. 0. 0. 5. 5. 0. 1. 1.
 4. 1. 1. 1. 1. 2. 2. 5. 1. 3. 1. 2. 1. 0. 2. 3. 1. 1. 0. 2. 5. 0. 2. 3.
 1. 0. 2. 3. 2. 1. 5. 4. 1. 0. 1. 5. 3. 5. 0. 1. 1. 2. 0. 1. 2. 0. 2. 1.
 1. 3. 5. 4. 1. 2. 2. 1. 4. 1. 4. 5. 1. 4. 1. 0. 5. 2. 0. 2. 1. 0. 2. 4.
 2. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1687.0683764594683,-1687.0683764594683,True,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1687.0683764594683,"[4. 0. 1. 1. 1. 2. 0. 4. 3. 4. 5. 0. 2. 5. 2. 0. 1. 0. 0. 1. 5. 0. 1. 1.
 4. 1. 1. 1. 1. 2. 2. 5. 1. 4. 1. 1. 1. 0. 1. 4. 2. 2. 0. 4. 3. 0. 2. 5.
 1. 0. 1. 5. 4. 1. 5. 5. 2. 0. 1. 3. 4. 3. 0. 1. 1. 2. 0. 1. 2. 0. 2. 1.
 1. 2. 5. 4. 1. 2. 2. 1. 2. 2. 5. 4. 1. 3. 1. 0. 5. 4. 0. 5. 1. 0. 4. 3.
 4. 4. 0. 0.]",42.10526315789474,
20,"[4. 0. 1. 1. 1. 2. 0. 4. 3. 4. 5. 0. 2. 5. 2. 0. 1. 0. 0. 1. 5. 0. 1. 1.
 4. 1. 1. 1. 1. 2. 2. 5. 1. 4. 1. 1. 1. 0. 1. 4. 2. 2. 0. 4. 3. 0. 2. 5.
 1. 0. 1. 5. 4. 1. 5. 5. 2. 0. 1. 3. 4. 3. 0. 1. 1. 2. 0. 1. 2. 0. 2. 1.
 1. 2. 5. 4. 1. 2. 2. 1. 2. 2. 5. 4. 1. 3. 1. 0. 5. 4. 0. 5. 1. 0. 4. 3.
 4. 4. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1693.7554154156828,-1687.0683764594683,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1687.0683764594683,"[4. 0. 1. 3. 1. 3. 0. 1. 3. 2. 5. 0. 2. 5. 2. 0. 1. 0. 0. 1. 3. 0. 1. 1.
 5. 1. 1. 1. 1. 2. 2. 2. 1. 2. 1. 1. 1. 0. 1. 3. 1. 1. 0. 4. 5. 0. 4. 4.
 1. 0. 1. 5. 2. 1. 5. 5. 1. 0. 1. 3. 3. 4. 0. 1. 1. 2. 0. 1. 2. 0. 2. 1.
 1. 5. 4. 5. 1. 2. 2. 1. 2. 1. 4. 3. 1. 5. 1. 0. 3. 2. 0. 3. 1. 0. 2. 3.
 2. 2. 0. 0.]",40.0,
21,"[4. 0. 1. 3. 1. 3. 0. 1. 3. 2. 5. 0. 2. 5. 2. 0. 1. 0. 0. 1. 3. 0. 1. 1.
 5. 1. 1. 1. 1. 2. 2. 2. 1. 2. 1. 1. 1. 0. 1. 3. 1. 1. 0. 4. 5. 0. 4. 4.
 1. 0. 1. 5. 2. 1. 5. 5. 1. 0. 1. 3. 3. 4. 0. 1. 1. 2. 0. 1. 2. 0. 2. 1.
 1. 5. 4. 5. 1. 2. 2. 1. 2. 1. 4. 3. 1. 5. 1. 0. 3. 2. 0. 3. 1. 0. 2. 3.
 2. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1783.3187895138599,-1687.0683764594683,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1687.0683764594683,"[2. 0. 1. 1. 1. 3. 0. 1. 3. 1. 5. 0. 2. 4. 3. 0. 1. 0. 0. 1. 4. 0. 2. 2.
 4. 1. 1. 1. 1. 1. 1. 5. 2. 2. 2. 1. 2. 0. 1. 4. 1. 2. 0. 3. 5. 0. 4. 5.
 2. 0. 1. 4. 1. 2. 3. 5. 1. 0. 1. 1. 4. 4. 0. 1. 1. 1. 0. 1. 3. 0. 2. 2.
 2. 3. 5. 4. 1. 3. 3. 1. 1. 2. 4. 1. 1. 5. 2. 0. 4. 2. 0. 3. 1. 0. 3. 4.
 2. 3. 0. 0.]",38.095238095238095,
22,"[2. 0. 1. 1. 1. 3. 0. 1. 3. 1. 5. 0. 2. 4. 3. 0. 1. 0. 0. 1. 4. 0. 2. 2.
 4. 1. 1. 1. 1. 1. 1. 5. 2. 2. 2. 1. 2. 0. 1. 4. 1. 2. 0. 3. 5. 0. 4. 5.
 2. 0. 1. 4. 1. 2. 3. 5. 1. 0. 1. 1. 4. 4. 0. 1. 1. 1. 0. 1. 3. 0. 2. 2.
 2. 3. 5. 4. 1. 3. 3. 1. 1. 2. 4. 1. 1. 5. 2. 0. 4. 2. 0. 3. 1. 0. 3. 4.
 2. 3. 0. 0.]",False,"{'HIP-FCI': 3, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 1}",-1858.3635729437792,-1687.0683764594683,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1687.0683764594683,"[5. 0. 1. 4. 1. 3. 0. 1. 4. 4. 5. 0. 2. 5. 2. 0. 1. 0. 0. 1. 1. 0. 2. 4.
 4. 1. 4. 3. 2. 3. 4. 5. 4. 4. 1. 1. 1. 0. 4. 1. 1. 3. 0. 5. 4. 0. 5. 3.
 1. 0. 2. 4. 2. 5. 2. 5. 2. 0. 1. 5. 3. 2. 0. 2. 1. 2. 0. 3. 2. 0. 2. 1.
 3. 3. 1. 4. 4. 3. 2. 4. 4. 1. 4. 4. 1. 5. 1. 0. 5. 2. 0. 5. 2. 0. 4. 3.
 4. 4. 0. 0.]",36.36363636363637,
23,"[5. 0. 1. 4. 1. 3. 0. 1. 4. 4. 5. 0. 2. 5. 2. 0. 1. 0. 0. 1. 1. 0. 2. 4.
 4. 1. 4. 3. 2. 3. 4. 5. 4. 4. 1. 1. 1. 0. 4. 1. 1. 3. 0. 5. 4. 0. 5. 3.
 1. 0. 2. 4. 2. 5. 2. 5. 2. 0. 1. 5. 3. 2. 0. 2. 1. 2. 0. 3. 2. 0. 2. 1.
 3. 3. 1. 4. 4. 3. 2. 4. 4. 1. 4. 4. 1. 5. 1. 0. 5. 2. 0. 5. 2. 0. 4. 3.
 4. 4. 0. 0.]",False,"{'HIP-FCI': 2, 'HIP-GMI': 1, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1834.802993998803,-1687.0683764594683,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1687.0683764594683,"[5. 0. 2. 2. 1. 2. 0. 1. 2. 4. 5. 0. 2. 5. 4. 0. 1. 0. 0. 3. 3. 0. 3. 2.
 4. 3. 3. 1. 2. 2. 2. 3. 4. 4. 4. 3. 5. 0. 2. 3. 4. 3. 0. 2. 5. 0. 2. 5.
 4. 0. 4. 4. 1. 1. 5. 5. 3. 0. 2. 5. 4. 4. 0. 2. 3. 1. 0. 2. 2. 0. 1. 5.
 4. 2. 3. 4. 3. 4. 1. 4. 4. 4. 3. 4. 1. 1. 4. 0. 5. 2. 0. 4. 3. 0. 1. 3.
 4. 2. 0. 0.]",34.78260869565217,
24,"[5. 0. 2. 2. 1. 2. 0. 1. 2. 4. 5. 0. 2. 5. 4. 0. 1. 0. 0. 3. 3. 0. 3. 2.
 4. 3. 3. 1. 2. 2. 2. 3. 4. 4. 4. 3. 5. 0. 2. 3. 4. 3. 0. 2. 5. 0. 2. 5.
 4. 0. 4. 4. 1. 1. 5. 5. 3. 0. 2. 5. 4. 4. 0. 2. 3. 1. 0. 2. 2. 0. 1. 5.
 4. 2. 3. 4. 3. 4. 1. 4. 4. 4. 3. 4. 1. 1. 4. 0. 5. 2. 0. 4. 3. 0. 1. 3.
 4. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1788.7773503050346,-1687.0683764594683,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1687.0683764594683,"[5. 0. 4. 1. 1. 2. 0. 2. 3. 4. 5. 0. 2. 5. 2. 0. 4. 0. 0. 1. 3. 0. 1. 2.
 4. 1. 1. 1. 1. 2. 2. 5. 3. 2. 1. 4. 2. 0. 2. 4. 2. 2. 0. 5. 4. 0. 3. 5.
 1. 0. 1. 3. 2. 4. 5. 5. 2. 0. 3. 3. 4. 4. 0. 1. 1. 3. 0. 1. 2. 0. 4. 2.
 1. 5. 5. 4. 1. 1. 2. 1. 1. 5. 4. 5. 1. 5. 2. 0. 5. 1. 0. 1. 4. 0. 1. 3.
 4. 4. 0. 0.]",33.333333333333336,
25,"[5. 0. 4. 1. 1. 2. 0. 2. 3. 4. 5. 0. 2. 5. 2. 0. 4. 0. 0. 1. 3. 0. 1. 2.
 4. 1. 1. 1. 1. 2. 2. 5. 3. 2. 1. 4. 2. 0. 2. 4. 2. 2. 0. 5. 4. 0. 3. 5.
 1. 0. 1. 3. 2. 4. 5. 5. 2. 0. 3. 3. 4. 4. 0. 1. 1. 3. 0. 1. 2. 0. 4. 2.
 1. 5. 5. 4. 1. 1. 2. 1. 1. 5. 4. 5. 1. 5. 2. 0. 5. 1. 0. 1. 4. 0. 1. 3.
 4. 4. 0. 0.]",False,"{'HIP-FCI': 3, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 1}",-1853.6559693714034,-1687.0683764594683,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1687.0683764594683,"[5. 0. 5. 4. 1. 4. 0. 1. 4. 4. 5. 0. 2. 5. 2. 0. 4. 0. 0. 5. 2. 0. 3. 5.
 4. 4. 2. 4. 1. 3. 2. 3. 3. 3. 1. 5. 3. 0. 1. 1. 1. 1. 0. 5. 5. 0. 3. 5.
 2. 0. 3. 3. 2. 5. 5. 3. 3. 0. 2. 5. 4. 2. 0. 1. 3. 2. 0. 2. 1. 0. 2. 1.
 1. 4. 5. 4. 4. 3. 2. 1. 3. 3. 1. 5. 1. 4. 2. 0. 5. 3. 0. 5. 1. 0. 2. 3.
 3. 2. 0. 0.]",32.0,
26,"[5. 0. 5. 4. 1. 4. 0. 1. 4. 4. 5. 0. 2. 5. 2. 0. 4. 0. 0. 5. 2. 0. 3. 5.
 4. 4. 2. 4. 1. 3. 2. 3. 3. 3. 1. 5. 3. 0. 1. 1. 1. 1. 0. 5. 5. 0. 3. 5.
 2. 0. 3. 3. 2. 5. 5. 3. 3. 0. 2. 5. 4. 2. 0. 1. 3. 2. 0. 2. 1. 0. 2. 1.
 1. 4. 5. 4. 4. 3. 2. 1. 3. 3. 1. 5. 1. 4. 2. 0. 5. 3. 0. 5. 1. 0. 2. 3.
 3. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 3, 'FUS-GMI': 4}",-1782.862812657338,-1687.0683764594683,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1687.0683764594683,"[2. 0. 1. 4. 1. 3. 0. 1. 2. 3. 5. 0. 2. 4. 3. 0. 1. 0. 0. 1. 5. 0. 1. 1.
 4. 4. 1. 3. 1. 2. 2. 3. 1. 4. 1. 4. 3. 0. 2. 2. 4. 2. 0. 5. 4. 0. 5. 2.
 3. 0. 3. 4. 2. 1. 5. 5. 4. 0. 2. 5. 4. 2. 0. 1. 1. 3. 0. 3. 2. 0. 2. 1.
 1. 4. 5. 4. 4. 2. 2. 2. 4. 3. 5. 5. 1. 5. 1. 0. 5. 4. 0. 3. 1. 0. 3. 3.
 4. 3. 0. 0.]",30.76923076923077,
27,"[2. 0. 1. 4. 1. 3. 0. 1. 2. 3. 5. 0. 2. 4. 3. 0. 1. 0. 0. 1. 5. 0. 1. 1.
 4. 4. 1. 3. 1. 2. 2. 3. 1. 4. 1. 4. 3. 0. 2. 2. 4. 2. 0. 5. 4. 0. 5. 2.
 3. 0. 3. 4. 2. 1. 5. 5. 4. 0. 2. 5. 4. 2. 0. 1. 1. 3. 0. 3. 2. 0. 2. 1.
 1. 4. 5. 4. 4. 2. 2. 2. 4. 3. 5. 5. 1. 5. 1. 0. 5. 4. 0. 3. 1. 0. 3. 3.
 4. 3. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 5, 'FUS-FCI': 4, 'PCC-FCI': 2, 'FUS-GMI': 3}",-1813.6191892586965,-1687.0683764594683,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1687.0683764594683,"[4. 0. 1. 4. 4. 5. 0. 1. 3. 2. 5. 0. 2. 4. 3. 0. 1. 0. 0. 2. 4. 0. 2. 2.
 3. 1. 2. 2. 1. 5. 2. 5. 1. 2. 1. 2. 3. 0. 1. 3. 2. 1. 0. 3. 5. 0. 1. 5.
 2. 0. 4. 4. 1. 1. 5. 5. 2. 0. 2. 5. 3. 4. 0. 2. 2. 2. 0. 2. 1. 0. 2. 1.
 4. 3. 4. 4. 1. 1. 5. 2. 5. 2. 4. 4. 3. 3. 4. 0. 4. 1. 0. 2. 3. 0. 1. 4.
 2. 2. 0. 0.]",29.62962962962963,
