iteration,participant_stages_at_the_start_of_this_round,should_revert_to_max_likelihood_order,new_order_to_test,all_participant_ln_likelihood,max_likelihood_up_until_now,all_participant_ln_likelihood_is_larger,accepted_order,accepted_likelihood,participant_stages_at_the_end_of_iteration,acceptance_ratio,actualy_reverted
797,"[0 0 0 2 1 3 0 2 3 4 0 0 5 5 4 0 2 0 0 1 1 0 1 0 3 1 2 1 1 3 0 4 1 4 1 2 0
 0 1 0 1 2 0 5 4 0 1 3 1 0 0 5 3 1 0 5 1 0 1 5 4 5 0 1 0 0 0 2 3 0 4 1 2 2
 5 3 1 3 3 1 2 0 2 0 1 4 1 0 5 3 0 4 1 0 0 4 4 5 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1898.082600227703,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.2379860300277,"[0 0 0 2 1 3 0 2 4 3 0 0 4 4 5 0 2 0 0 2 4 0 1 0 3 1 2 2 1 3 0 2 2 3 1 1 0
 0 1 0 2 2 0 5 5 0 3 3 1 0 0 4 4 2 0 5 1 0 1 4 4 4 0 1 0 0 0 2 5 0 3 1 1 5
 5 4 2 3 3 2 2 0 4 0 1 4 1 0 5 4 0 3 2 0 0 4 4 3 0 0]",6.900878293601004,
798,"[0 0 0 2 1 3 0 2 4 3 0 0 4 4 5 0 2 0 0 2 4 0 1 0 3 1 2 2 1 3 0 2 2 3 1 1 0
 0 1 0 2 2 0 5 5 0 3 3 1 0 0 4 4 2 0 5 1 0 1 4 4 4 0 1 0 0 0 2 5 0 3 1 1 5
 5 4 2 3 3 2 2 0 4 0 1 4 1 0 5 4 0 3 2 0 0 4 4 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1883.080133497712,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.2379860300277,"[0 0 0 2 2 3 0 1 3 3 0 0 3 5 3 0 1 0 0 1 4 0 1 0 5 1 2 1 2 3 0 5 2 2 1 2 0
 0 1 0 1 2 0 4 5 0 4 4 1 0 0 4 5 1 0 5 1 0 2 5 4 4 0 1 0 0 0 1 4 0 3 2 2 3
 5 4 2 4 4 1 1 0 4 0 2 5 2 0 5 3 0 3 2 0 0 4 3 2 0 0]",6.8922305764411025,
799,"[0 0 0 2 2 3 0 1 3 3 0 0 3 5 3 0 1 0 0 1 4 0 1 0 5 1 2 1 2 3 0 5 2 2 1 2 0
 0 1 0 1 2 0 4 5 0 4 4 1 0 0 4 5 1 0 5 1 0 2 5 4 4 0 1 0 0 0 1 4 0 3 2 2 3
 5 4 2 4 4 1 1 0 4 0 2 5 2 0 5 3 0 3 2 0 0 4 3 2 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,-1876.7659946676508,True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 2 1 3 0 1 3 3 0 0 3 5 3 0 2 0 0 1 4 0 1 0 3 2 1 2 1 4 0 5 1 2 1 1 0
 0 2 0 1 1 0 5 4 0 5 5 1 0 0 5 4 2 0 5 2 0 1 4 4 4 0 1 0 0 0 2 5 0 3 1 2 3
 5 2 1 3 3 1 1 0 5 0 1 5 1 0 5 5 0 3 2 0 0 4 4 1 0 0]",7.008760951188986,
800,"[0 0 0 2 1 3 0 1 3 3 0 0 3 5 3 0 2 0 0 1 4 0 1 0 3 2 1 2 1 4 0 5 1 2 1 1 0
 0 2 0 1 1 0 5 4 0 5 5 1 0 0 5 4 2 0 5 2 0 1 4 4 4 0 1 0 0 0 2 5 0 3 1 2 3
 5 2 1 3 3 1 1 0 5 0 1 5 1 0 5 5 0 3 2 0 0 4 4 1 0 0]",True,"{'HIP-FCI': 2, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 1, 'FUS-GMI': 4}",-1887.859380788809,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 2 1 3 0 1 3 4 0 0 3 5 3 0 1 0 0 1 4 0 2 0 3 2 1 1 1 3 0 4 2 4 1 1 0
 0 2 0 1 2 0 1 4 0 3 5 2 0 0 4 3 2 0 4 2 0 2 5 4 4 0 2 0 0 0 2 2 0 3 2 1 5
 4 4 2 3 3 1 1 0 4 0 1 5 2 0 5 3 0 3 1 0 0 4 3 3 0 0]",7.0,
801,"[0 0 0 2 1 3 0 1 3 4 0 0 3 5 3 0 1 0 0 1 4 0 2 0 3 2 1 1 1 3 0 4 2 4 1 1 0
 0 2 0 1 2 0 1 4 0 3 5 2 0 0 4 3 2 0 4 2 0 2 5 4 4 0 2 0 0 0 2 2 0 3 2 1 5
 4 4 2 3 3 1 1 0 4 0 1 5 2 0 5 3 0 3 1 0 0 4 3 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 4, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 3}",-1901.3400759524507,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 1 2 4 0 3 4 4 0 0 2 5 2 0 2 0 0 1 4 0 2 0 4 1 2 3 2 4 0 5 1 4 2 3 0
 0 1 0 3 2 0 5 4 0 1 5 1 0 0 4 1 3 0 4 2 0 2 5 4 4 0 2 0 0 0 1 1 0 1 1 2 5
 4 4 2 1 2 1 1 0 3 0 2 5 1 0 3 2 0 4 1 0 0 3 3 4 0 0]",6.991260923845194,
802,"[0 0 0 1 2 4 0 3 4 4 0 0 2 5 2 0 2 0 0 1 4 0 2 0 4 1 2 3 2 4 0 5 1 4 2 3 0
 0 1 0 3 2 0 5 4 0 1 5 1 0 0 4 1 3 0 4 2 0 2 5 4 4 0 2 0 0 0 1 1 0 1 1 2 5
 4 4 2 1 2 1 1 0 3 0 2 5 1 0 3 2 0 4 1 0 0 3 3 4 0 0]",True,"{'HIP-FCI': 4, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 1}",-1926.457242483833,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 2 1 1 0 1 1 4 0 0 4 5 3 0 1 0 0 1 2 0 2 0 2 1 1 4 1 4 0 5 2 2 1 3 0
 0 4 0 4 4 0 5 5 0 1 5 1 0 0 4 3 1 0 5 1 0 1 5 4 4 0 2 0 0 0 1 4 0 3 2 1 5
 3 3 4 3 2 2 1 0 1 0 1 5 1 0 3 4 0 2 2 0 0 4 4 4 0 0]",6.982543640897756,
803,"[0 0 0 2 1 1 0 1 1 4 0 0 4 5 3 0 1 0 0 1 2 0 2 0 2 1 1 4 1 4 0 5 2 2 1 3 0
 0 4 0 4 4 0 5 5 0 1 5 1 0 0 4 3 1 0 5 1 0 1 5 4 4 0 2 0 0 0 1 4 0 3 2 1 5
 3 3 4 3 2 2 1 0 1 0 1 5 1 0 3 4 0 2 2 0 0 4 4 4 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 2}",-1915.5282720143625,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 1 1 4 0 1 1 3 0 0 4 4 3 0 2 0 0 1 2 0 2 0 4 1 2 2 4 4 0 5 2 4 4 1 0
 0 1 0 2 2 0 3 5 0 5 5 2 0 0 3 1 1 0 5 3 0 1 4 3 2 0 3 0 0 0 1 3 0 3 4 1 5
 4 2 1 3 3 1 4 0 2 0 5 5 2 0 5 4 0 3 2 0 0 4 4 3 0 0]",6.973848069738481,
804,"[0 0 0 1 1 4 0 1 1 3 0 0 4 4 3 0 2 0 0 1 2 0 2 0 4 1 2 2 4 4 0 5 2 4 4 1 0
 0 1 0 2 2 0 3 5 0 5 5 2 0 0 3 1 1 0 5 3 0 1 4 3 2 0 3 0 0 0 1 3 0 3 4 1 5
 4 2 1 3 3 1 4 0 2 0 5 5 2 0 5 4 0 3 2 0 0 4 4 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 3, 'FUS-GMI': 4}",-1917.0583741758223,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 1 4 1 0 1 2 2 0 0 4 4 2 0 1 0 0 3 4 0 1 0 4 1 1 1 1 4 0 5 1 4 1 1 0
 0 1 0 4 4 0 3 5 0 2 5 1 0 0 4 4 1 0 5 3 0 1 2 3 3 0 4 0 0 0 1 2 0 3 1 1 5
 5 3 1 4 2 4 2 0 5 0 1 4 3 0 5 3 0 3 2 0 0 2 4 2 0 0]",6.965174129353234,
805,"[0 0 0 1 4 1 0 1 2 2 0 0 4 4 2 0 1 0 0 3 4 0 1 0 4 1 1 1 1 4 0 5 1 4 1 1 0
 0 1 0 4 4 0 3 5 0 2 5 1 0 0 4 4 1 0 5 3 0 1 2 3 3 0 4 0 0 0 1 2 0 3 1 1 5
 5 3 1 4 2 4 2 0 5 0 1 4 3 0 5 3 0 3 2 0 0 2 4 2 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 2, 'PCC-FCI': 5, 'FUS-GMI': 4}",-1908.6341007960134,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 2 2 5 0 1 2 4 0 0 2 4 5 0 1 0 0 2 4 0 2 0 3 2 2 2 1 3 0 5 3 3 3 3 0
 0 2 0 2 2 0 5 5 0 5 4 1 0 0 4 3 4 0 5 1 0 3 5 5 4 0 2 0 0 0 1 3 0 4 1 2 5
 5 1 2 3 3 3 2 0 4 0 2 5 1 0 5 5 0 3 2 0 0 4 3 1 0 0]",6.956521739130435,
806,"[0 0 0 2 2 5 0 1 2 4 0 0 2 4 5 0 1 0 0 2 4 0 2 0 3 2 2 2 1 3 0 5 3 3 3 3 0
 0 2 0 2 2 0 5 5 0 5 4 1 0 0 4 3 4 0 5 1 0 3 5 5 4 0 2 0 0 0 1 3 0 4 1 2 5
 5 1 2 3 3 3 2 0 4 0 2 5 1 0 5 5 0 3 2 0 0 4 3 1 0 0]",True,"{'HIP-FCI': 2, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 1, 'FUS-GMI': 4}",-1897.8840209682648,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 5 1 2 0 1 4 5 0 0 2 5 3 0 1 0 0 1 5 0 3 0 5 1 1 2 1 3 0 5 1 2 1 1 0
 0 2 0 2 1 0 1 4 0 3 4 3 0 0 4 4 2 0 4 1 0 1 5 4 4 0 2 0 0 0 1 5 0 3 2 2 2
 5 4 1 3 3 2 3 0 5 0 3 4 1 0 5 3 0 3 1 0 0 4 3 3 0 0]",6.947890818858561,
807,"[0 0 0 5 1 2 0 1 4 5 0 0 2 5 3 0 1 0 0 1 5 0 3 0 5 1 1 2 1 3 0 5 1 2 1 1 0
 0 2 0 2 1 0 1 4 0 3 4 3 0 0 4 4 2 0 4 1 0 1 5 4 4 0 2 0 0 0 1 5 0 3 2 2 2
 5 4 1 3 3 2 3 0 5 0 3 4 1 0 5 3 0 3 1 0 0 4 3 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1888.2232282381115,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 2 1 5 0 2 3 3 0 0 3 5 4 0 1 0 0 1 4 0 2 0 4 1 1 1 1 4 0 5 1 2 1 2 0
 0 2 0 1 1 0 5 5 0 3 5 1 0 0 4 4 1 0 4 2 0 1 5 4 4 0 1 0 0 0 1 2 0 3 2 1 3
 5 5 2 3 3 1 1 0 5 0 2 5 4 0 5 4 0 4 1 0 0 4 4 3 0 0]",6.939281288723668,
808,"[0 0 0 2 1 5 0 2 3 3 0 0 3 5 4 0 1 0 0 1 4 0 2 0 4 1 1 1 1 4 0 5 1 2 1 2 0
 0 2 0 1 1 0 5 5 0 3 5 1 0 0 4 4 1 0 4 2 0 1 5 4 4 0 1 0 0 0 1 2 0 3 2 1 3
 5 5 2 3 3 1 1 0 5 0 2 5 4 0 5 4 0 4 1 0 0 4 4 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1883.1882860534083,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 2 1 4 0 2 3 4 0 0 3 5 3 0 1 0 0 2 4 0 2 0 4 2 2 2 2 3 0 4 1 3 1 2 0
 0 1 0 2 2 0 5 4 0 1 5 1 0 0 4 3 1 0 4 2 0 1 5 3 4 0 1 0 0 0 2 3 0 5 1 1 5
 5 4 1 1 3 2 2 0 4 0 1 5 2 0 5 5 0 3 2 0 0 4 3 3 0 0]",6.930693069306931,
809,"[0 0 0 2 1 4 0 2 3 4 0 0 3 5 3 0 1 0 0 2 4 0 2 0 4 2 2 2 2 3 0 4 1 3 1 2 0
 0 1 0 2 2 0 5 4 0 1 5 1 0 0 4 3 1 0 4 2 0 1 5 3 4 0 1 0 0 0 2 3 0 5 1 1 5
 5 4 1 1 3 2 2 0 4 0 1 5 2 0 5 5 0 3 2 0 0 4 3 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1882.8060996398535,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 2 2 3 0 1 3 3 0 0 3 5 3 0 1 0 0 2 4 0 2 0 4 1 2 2 2 3 0 5 1 3 2 2 0
 0 1 0 1 2 0 5 5 0 1 5 2 0 0 5 4 2 0 5 2 0 1 5 4 4 0 2 0 0 0 1 3 0 5 1 2 5
 5 4 2 3 3 2 2 0 5 0 1 5 2 0 4 3 0 3 2 0 0 4 3 3 0 0]",6.9221260815822,
810,"[0 0 0 2 2 3 0 1 3 3 0 0 3 5 3 0 1 0 0 2 4 0 2 0 4 1 2 2 2 3 0 5 1 3 2 2 0
 0 1 0 1 2 0 5 5 0 1 5 2 0 0 5 4 2 0 5 2 0 1 5 4 4 0 2 0 0 0 1 3 0 5 1 2 5
 5 4 2 3 3 2 2 0 5 0 1 5 2 0 4 3 0 3 2 0 0 4 3 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 3, 'FUS-GMI': 4}",-1888.8292167298503,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 3 2 3 0 1 2 3 0 0 2 5 2 0 4 0 0 2 4 0 1 0 4 3 2 2 4 2 0 3 1 3 1 3 0
 0 2 0 3 3 0 5 4 0 1 5 1 0 0 5 2 2 0 4 1 0 1 5 4 4 0 3 0 0 0 1 2 0 2 1 3 3
 5 4 1 2 2 3 2 0 5 0 3 5 1 0 5 2 0 3 1 0 0 4 4 2 0 0]",6.91358024691358,
811,"[0 0 0 3 2 3 0 1 2 3 0 0 2 5 2 0 4 0 0 2 4 0 1 0 4 3 2 2 4 2 0 3 1 3 1 3 0
 0 2 0 3 3 0 5 4 0 1 5 1 0 0 5 2 2 0 4 1 0 1 5 4 4 0 3 0 0 0 1 2 0 2 1 3 3
 5 4 1 2 2 3 2 0 5 0 3 5 1 0 5 2 0 3 1 0 0 4 4 2 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1895.676903958548,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 2 1 2 0 1 3 3 0 0 3 5 3 0 2 0 0 2 4 0 4 0 4 1 2 3 2 3 0 3 3 3 4 2 0
 0 2 0 2 1 0 3 4 0 1 2 4 0 0 4 2 3 0 5 1 0 1 5 4 4 0 3 0 0 0 2 2 0 1 1 2 5
 4 4 1 2 3 1 2 0 4 0 3 5 1 0 2 3 0 2 4 0 0 4 3 3 0 0]",6.905055487053021,
812,"[0 0 0 2 1 2 0 1 3 3 0 0 3 5 3 0 2 0 0 2 4 0 4 0 4 1 2 3 2 3 0 3 3 3 4 2 0
 0 2 0 2 1 0 3 4 0 1 2 4 0 0 4 2 3 0 5 1 0 1 5 4 4 0 3 0 0 0 2 2 0 1 1 2 5
 4 4 1 2 3 1 2 0 4 0 3 5 1 0 2 3 0 2 4 0 0 4 3 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1893.5301317194992,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 2 1 3 0 1 1 1 0 0 3 4 3 0 1 0 0 3 4 0 1 0 3 2 1 1 2 1 0 5 2 1 1 1 0
 0 2 0 1 3 0 2 5 0 2 5 1 0 0 4 3 5 0 5 1 0 2 5 4 4 0 2 0 0 0 3 3 0 1 1 2 1
 5 3 1 3 1 2 1 0 4 0 4 5 1 0 1 3 0 3 1 0 0 4 3 3 0 0]",6.896551724137931,
813,"[0 0 0 2 1 3 0 1 1 1 0 0 3 4 3 0 1 0 0 3 4 0 1 0 3 2 1 1 2 1 0 5 2 1 1 1 0
 0 2 0 1 3 0 2 5 0 2 5 1 0 0 4 3 5 0 5 1 0 2 5 4 4 0 2 0 0 0 3 3 0 1 1 2 1
 5 3 1 3 1 2 1 0 4 0 4 5 1 0 1 3 0 3 1 0 0 4 3 3 0 0]",True,"{'HIP-FCI': 2, 'HIP-GMI': 5, 'FUS-FCI': 4, 'PCC-FCI': 3, 'FUS-GMI': 1}",-1930.4767956872092,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 2 4 5 0 3 3 5 0 0 1 4 2 0 1 0 0 2 3 0 2 0 5 1 1 4 1 3 0 5 1 1 1 3 0
 0 3 0 2 4 0 1 2 0 2 2 1 0 0 5 3 2 0 5 2 0 3 2 3 5 0 3 0 0 0 2 3 0 4 2 3 4
 2 3 4 3 3 3 4 0 4 0 1 4 4 0 2 5 0 5 1 0 0 5 2 2 0 0]",6.888068880688807,True
814,"[0 0 0 2 4 5 0 3 3 5 0 0 1 4 2 0 1 0 0 2 3 0 2 0 5 1 1 4 1 3 0 5 1 1 1 3 0
 0 3 0 2 4 0 1 2 0 2 2 1 0 0 5 3 2 0 5 2 0 3 2 3 5 0 3 0 0 0 2 3 0 4 2 3 4
 2 3 4 3 3 3 4 0 4 0 1 4 4 0 2 5 0 5 1 0 0 5 2 2 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1921.644911701542,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 1 3 5 0 1 4 3 0 0 5 5 4 0 5 0 0 1 4 0 2 0 3 1 1 2 4 5 0 2 5 1 2 2 0
 0 4 0 2 4 0 3 4 0 5 5 5 0 0 5 3 1 0 5 1 0 2 5 3 3 0 2 0 0 0 2 2 0 5 1 3 1
 5 1 2 4 4 2 5 0 4 0 1 2 1 0 1 3 0 4 1 0 0 4 5 2 0 0]",6.87960687960688,
815,"[0 0 0 1 3 5 0 1 4 3 0 0 5 5 4 0 5 0 0 1 4 0 2 0 3 1 1 2 4 5 0 2 5 1 2 2 0
 0 4 0 2 4 0 3 4 0 5 5 5 0 0 5 3 1 0 5 1 0 2 5 3 3 0 2 0 0 0 2 2 0 5 1 3 1
 5 1 2 4 4 2 5 0 4 0 1 2 1 0 1 3 0 4 1 0 0 4 5 2 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1906.1836552011803,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 3 2 3 0 1 3 1 0 0 3 4 3 0 2 0 0 1 5 0 1 0 2 1 1 5 3 5 0 2 2 3 2 2 0
 0 1 0 4 5 0 3 5 0 1 1 2 0 0 4 3 2 0 5 1 0 2 3 4 4 0 1 0 0 0 2 2 0 5 2 1 4
 5 1 1 4 1 2 2 0 5 0 1 3 1 0 4 4 0 3 1 0 0 4 5 1 0 0]",6.871165644171779,
816,"[0 0 0 3 2 3 0 1 3 1 0 0 3 4 3 0 2 0 0 1 5 0 1 0 2 1 1 5 3 5 0 2 2 3 2 2 0
 0 1 0 4 5 0 3 5 0 1 1 2 0 0 4 3 2 0 5 1 0 2 3 4 4 0 1 0 0 0 2 2 0 5 2 1 4
 5 1 1 4 1 2 2 0 5 0 1 3 1 0 4 4 0 3 1 0 0 4 5 1 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 5, 'FUS-FCI': 3, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1909.4521262151145,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 2 3 3 0 1 1 2 0 0 3 5 3 0 3 0 0 1 4 0 3 0 4 3 5 2 2 1 0 1 3 1 2 2 0
 0 2 0 2 1 0 1 5 0 1 5 4 0 0 5 2 3 0 5 2 0 1 5 5 5 0 1 0 0 0 2 1 0 1 1 2 4
 4 3 1 2 1 3 3 0 4 0 2 5 2 0 4 2 0 5 1 0 0 1 3 2 0 0]",6.862745098039215,
817,"[0 0 0 2 3 3 0 1 1 2 0 0 3 5 3 0 3 0 0 1 4 0 3 0 4 3 5 2 2 1 0 1 3 1 2 2 0
 0 2 0 2 1 0 1 5 0 1 5 4 0 0 5 2 3 0 5 2 0 1 5 5 5 0 1 0 0 0 2 1 0 1 1 2 4
 4 3 1 2 1 3 3 0 4 0 2 5 2 0 4 2 0 5 1 0 0 1 3 2 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1902.4718982262345,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 1 1 2 0 3 1 3 0 0 1 5 1 0 2 0 0 1 5 0 2 0 2 1 3 2 1 4 0 2 1 2 3 2 0
 0 2 0 2 3 0 5 4 0 3 3 2 0 0 4 4 2 0 5 1 0 1 5 5 4 0 1 0 0 0 1 1 0 3 1 2 4
 5 5 1 3 3 3 2 0 4 0 3 5 1 0 5 2 0 3 2 0 0 5 2 2 0 0]",6.854345165238678,
818,"[0 0 0 1 1 2 0 3 1 3 0 0 1 5 1 0 2 0 0 1 5 0 2 0 2 1 3 2 1 4 0 2 1 2 3 2 0
 0 2 0 2 3 0 5 4 0 3 3 2 0 0 4 4 2 0 5 1 0 1 5 5 4 0 1 0 0 0 1 1 0 3 1 2 4
 5 5 1 3 3 3 2 0 4 0 3 5 1 0 5 2 0 3 2 0 0 5 2 2 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1895.9548985422184,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 2 1 2 0 2 3 3 0 0 3 5 1 0 1 0 0 1 4 0 1 0 5 2 1 1 1 4 0 1 2 3 2 2 0
 0 1 0 2 2 0 3 5 0 2 3 1 0 0 5 3 1 0 5 4 0 2 5 4 4 0 1 0 0 0 1 3 0 1 2 1 5
 5 5 1 3 2 1 2 0 5 0 1 5 1 0 5 1 0 3 2 0 0 4 5 1 0 0]",6.845965770171149,
819,"[0 0 0 2 1 2 0 2 3 3 0 0 3 5 1 0 1 0 0 1 4 0 1 0 5 2 1 1 1 4 0 1 2 3 2 2 0
 0 1 0 2 2 0 3 5 0 2 3 1 0 0 5 3 1 0 5 4 0 2 5 4 4 0 1 0 0 0 1 3 0 1 2 1 5
 5 5 1 3 2 1 2 0 5 0 1 5 1 0 5 1 0 3 2 0 0 4 5 1 0 0]",True,"{'HIP-FCI': 5, 'HIP-GMI': 3, 'FUS-FCI': 1, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1894.3095112241745,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1880.0975739878315,"[0 0 0 2 2 2 0 3 3 3 0 0 3 5 4 0 1 0 0 2 5 0 1 0 4 1 1 1 1 3 0 3 1 3 2 1 0
 0 1 0 1 2 0 3 5 0 1 5 1 0 0 5 3 1 0 5 1 0 1 5 4 5 0 2 0 0 0 2 3 0 3 1 2 5
 5 5 2 3 3 2 1 0 5 0 1 4 2 0 5 2 0 3 1 0 0 5 5 3 0 0]",6.837606837606837,
